id,section,page,amharic,harari,oromo,english,verified
1415,ሎ,56,መጠበቅ,መኤወል,Tiysee,guard,False
1416,ሎ,56,መጠበቅ,መቄራሕ,Eeggumsa/eegguu,Conservation,False
1417,ሎ,56,መጠበባበቅ/መጣበቅ,መጥጢባበቅ,Walitti maxxanu,"to be attached, to be",False
1418,ሎ,56,መጠበባበቅ/መጣበቅ,መጥጢባበቅ,,plastered,False
1419,ሎ,56,መጠባበቅ,መትቂራረሕ,waleeguu,"Reserve , to protect",False
1420,ሎ,56,መጠንሰስ,መጠንሰስ,qoraasuu,fumigating (smake),False
1421,ሎ,56,መጠንቀቅ,መትቄረሕ,ofeeguu,taking care,False
1422,ሎ,56,መጠንከሪያ,መውነገቲ,waan Ittiin jabaatan,enforcer,False
1423,ሎ,56,መጠውለግ,መሎለም,Qan carraawuu,to wilt,False
1424,ሎ,56,መጠውለገ,መጦለገ,Xoolaguu,Wilting,False
1425,ሎ,56,መጠዉለግገግ/ለአበባ/,መሌለም,Xoolaguu,"Wilting,wither",False
1426,ሎ,56,መጠየቂያ,መትሔበርቲ,gaafannoo,question,False
1427,ሎ,56,መጠየቅ,መትሔበር,gaafachuu,asking,False
1428,ሎ,56,መጠገን,መዌደር,Suphuu,Repair,False
1429,ሎ,56,መጠጠ,መጠጣ,Xuuxe,Absorb,False
1430,ሎ,56,መጠጣት,መስቻ,Dhuguu,Drink,False
1431,ሎ,56,መጠጥ/,ኸምሪ,Dhugaatï,Alcoholic drink,False
1432,ሎ,56,መጠጥ/,ኸምሪ,macheessituu,,False
1433,ሎ,56,መጠጫ,መሸረባ,waan ittiin dhugan,crusher,False
1434,ሎ,56,መጣ,ዲጀ,dhufe,came,False
1435,ሎ,56,መጣላት,መትጋደል,Wal-loluu,Quarrel,False
1436,ሎ,56,መጣል,ሞደቅ,darbuu,throwing,False
1437,ሎ,56,መጣስ,መትሸረፍ,Cabsuu (seeraaf),Violation,False
1438,ሎ,57,መጥለል,መጥለል,xalayaa,letter,False
1439,ሎ,57,መጥላት,መጥላእ,Jibbuu,Hate,False
1440,ሎ,57,መጥመድ,ጢጣ,ilimuu,Entrap,False
1441,ሎ,57,መጥረቢያ,ከልካ,qottoo,axe,False
1442,ሎ,57,መጥረቢያ,ከልካ,Qottoo,Axe,False
1443,ሎ,57,መጥረቢያ,መሔከልቲ,"Qottoo, qortuu","Axe, hatchet",False
1444,ሎ,57,መጥረብ,መሔከል,"Qoruu, bocuu",Carve,False
1445,ሎ,57,መጥረጊያ,መጥረግ,/haxooftuu,"Broom,reamer",False
1446,ሎ,57,መጥሪያ(ስ),መከላሕቲ,Xalayaa yaamichaa,Call,False
1447,ሎ,57,መጥራት,መትነጠር,Qulqullatamuu,to call,False
1448,ሎ,57,መጥቀም,መንፋእ,Fayyaduu,to benefit,False
1449,ሎ,57,መጥቀም,መንፋ,Afuuftuu,Winnow,False
1450,ሎ,57,መጥቀስ,መጥቀስ,moggaasuu,naming,False
1451,ሎ,57,መጥቀስ,መቄቀል,Eeruu,"Indicate, wink",False
1452,ሎ,57,መጥበስ,መጥበስ,Ijaan dubbifame,to mention/give sign,False
1453,ሎ,57,መጥበስ,መጥበስ,,by closing an eye,False
1454,ሎ,57,መጥበሻ,ጣዋ,Kan itti waaddamu,Pan,False
1455,ሎ,57,መጥበሻ,መጥበሻ,Waan itti akaawan,Frying Pan,False
1456,ሎ,57,መጥበብ,መጥበብ,jabeessuu,strengthing,False
1457,ሎ,57,መጥና,ዩሲፍሪ,Maxinoo kan kennu,worsenning,False
1458,ሎ,57,መጥገብ,መጥፋ,Quufuu,Satisfy,False
1459,ሎ,57,መጥፋት,መትጠመስ,baduu,disappeared,False
1460,ሎ,57,መጥፎ,የገስሲ,"Hamaa, Badaa",Bad,False
1461,ሎ,57,መጥፎ,ቡሉል,gadhee,bad,False
1462,ሎ,57,መጥፎ,መትጊሳሰ,Wali Arjoomuu,baddeed,False
1463,ሎ,57,መጥፎ,አገሰሳ,Hojii badduu/,Bad work,False
1464,ሎ,57,መጥፎ,አገሰሳ,gadhee,,False
1465,ሎ,57,መጥር,ጊሳት,Hojii badaa,wrong doing/crime,False
1466,ሎ,57,መጥፎ,ጪቅና,foolee hamtuu,bad smell,False
1467,ሎ,57,መጥፎ,ቡሉል,gocha hamaa,bad action,False
1468,ሎ,57,መጥር,አሪ,Badaa/hamaa,Bad,False
1469,ሎ,57,መጥፎ,ሑስራ,Carraa badaa,Unfortunate,False
1470,ሎ,58,መጨለም,መጩለም,dukkanaawuu,become night,False
1471,ሎ,58,መጨመር,መድበል,dabalame,increasing,False
1472,ሎ,58,መጨማደድ,መትቂማጨር,Shubamuu/,Wrinkle,False
1473,ሎ,58,መጨማደድ,መትቂማጨር,shuntuuruu,,False
1474,ሎ,58,መጨረስ,መሔለድ,Xumuruu/fixuu,"Complete,finish off",False
1475,ሎ,58,መጨረሻ,መትቦረድ,Dhuma,"End,last",False
1476,ሎ,58,መጨረሻ,ኣኺር,Maayyii,Last,False
1477,ሎ,58,መጨቆኛ,መደደቆት,Dhiibbachiisaa,press downward,False
1478,ሎ,58,መጫር,መጩሐር,barreessuu,making sun dry,False
1479,ሎ,58,መጫን,መይደቀ,"takashuu,gad",to be tired,False
1480,ሎ,58,መጫን,መይደቀ,dhiibuu,,False
1481,ሎ,58,መጫን,መጤና,fi'uu,to load,False
1482,ሎ,58,መጫኛ,መርሰሰ,raroo,girth /thong/,False
1483,ሎ,58,መጫዛ,መጥጠን,Waan fe’aniin,Animals Loading rope,False
1484,ሎ,58,መጫወት,መትፌቀር,taphachuu,Play,False
1485,ሎ,58,መጭለፊያ,ጪልፋ,Cilfaa,laddle,False
1486,ሎ,58,መዌለፊሪያ,መስቲ,Mastii,Laddle,False
1487,ሎ,58,መጭመቅ,መፍመቅ,cunfuu,strangling,False
1488,ሎ,58,መጧጧሟህ,ጎሓ,Goohuu,"Screaming,shouting",False
1489,ሎ,58,መፀዳጃ,ዊስሳሞይ,Mana fincaanii,toilet,False
1490,ሎ,58,መፃፃፍ,መጥጢጠላለሕቲ,RaRayuu,to hung,False
1491,ሎ,58,መፃፊያ,ቀለም,Waan barreessaniin,Writer,False
1492,ሎ,58,መዓፊያ,መድዲ,Qalama ittiin,Ink,False
1493,ሎ,58,መዓፊያ,መድዲ,barreessan,,False
1494,ሎ,58,መጻፍ,መከተብ,Shanacha,Writing,False
1495,ሎ,58,መፅሀፍ,ኪታብ,Kitaaba,Book,False
1496,ሎ,58,መፅሄት,ጢትኪታብ,Kitaabbee,Magazine,False
1497,ሎ,58,መፅናት,መፋያ,Siranuu,Stable,False
1498,ሎ,58,መጾም,መሶመን,Soomanuu,Fasting,False
1499,ሎ,58,መፈለግ,መኽበት,Salphatu,be degraded,False
1500,ሎ,58,መሪፈላለገ,መትፊጫጫ,Walbarbaaduu,"Need, search",False
1501,ሎ,58,መፈልፈል,መፍለፈል,Dhiluu,Hatch,False
1502,ሎ,58,መፈልፈል,መጫጫ,saphapheessuu,Hatch,False
1503,ሎ,59,መፈሰገ,መፍጠር,Hafxiruu/sooma,Breaking the fast,False
1504,ሎ,59,መፈሰገ,መፍጠር,furuu,,False
1505,ሎ,59,መፈተሸ,ተፍቲሽ,"sakatta, uu",inspecting,False
1506,ሎ,59,መፈተገ,መፎከ,walitti riguu,pickig again,False
1507,ሎ,59,መፈተገ,መፈፌደገ,Feddaguu,To pound,False
1508,ሎ,59,መፈታታት,መፍታታሕ,Adda hihiikuu,Diassemble,False
1509,ሎ,59,መፈናቀል,መትፊናቀል,Buqqaasamuu,To uplift,False
1510,ሎ,59,መፈናጠር,መባተር,Ol otaaluu,Flop down,False
1511,ሎ,59,መፈናጠጥ,መትባተር,Al koruu Irratti,to ride,False
1512,ሎ,59,መፈናጠጥ,መትባተር,koruu,,False
1513,ሎ,59,መፈንቀል,መፍባቀል,buqqisuu,weaving,False
1514,ሎ,59,መፈንቅለ,ኢንቂላብ,Fonqolcha,Coup,False
1515,ሎ,59,መፈንቅለ,ኢንቂላብ,Mootummaa,,False
1516,ሎ,59,መፈንጠር,ፊንጥር,dhangalaa'uu,"Spot,stain",False
1517,ሎ,59,መፈከር,ዖኝ,dhaadannoo,slogan,False
1518,ሎ,59,መፈጠር,መትኸለቅ,Uumamu,to be created,False
1519,ሎ,59,መፈፀም,መሜሐር,raawwachuu,execute,False
1520,ሎ,59,መፈፀም,መከመል,raawwachuu,implementing,False
1521,ሎ,59,መፋቂያ,ሱዋክ,rigaa,tooth brush,False
1522,ሎ,59,መፋቅ,መሔፈቅ,Duuguu,to erase,False
1523,ሎ,59,መፋታት,መትፋተሕ,Hiikuu/hiikkaa,Divorce,False
1524,ሎ,59,መፍሰስ,መትኮኣ,Dhangala’uu,Liquification,False
1525,ሎ,59,መፍረስ,መትዳመስ,Jiguu,"Collapsed,destroyed",False
1526,ሎ,59,መፍረድ,መፍረድ,murteeysuu,Creppitation,False
1527,ሎ,59,መፍረድ,ማሕከም,Murteessuu,Judge,False
1528,ሎ,59,መፍረጥ,መምገል,"Dhoosuu (dubbii,",Suppuration,False
1529,ሎ,59,መፍረጥ,መምገል,malaa…),,False
1530,ሎ,59,መፍራት,መፍራ,Sodaachisuu,"Fear,scare",False
1531,ሎ,59,መፍታት,መፍታሕ,Hiikuu,"Solve,decryption",False
1532,ሎ,59,መፍትሄ(ስ),ሐልሊ,Furmaata,Solution,False
1533,ሎ,59,መፍቻ,ሚፍታሕ,Waan hiikaniin,"Wrench,legend",False
1534,ሎ,59,መፍካት,መፍካሕ,Dhohuu(abaaboof),Blooming,False
1535,ሙ,60,መፍዘዝ,መፍዘዝ,Jaanjawuu/raata’uu,"Dezed,upset",False
1536,ሙ,60,መፍጀት,መፍጃ,Fixuu/gatuu,Exterminate,False
1537,ሙ,60,መፍጠር,መኽለቅ,uumuu,creating,False
1538,ሙ,60,መፍጨት,መፍጫ,Daakuu/bulleessuu,Grind,False
1539,ሙ,60,መፎከር,ጌረራ,Gerara,slogen,False
1540,ሙ,60,መለዋ,ሙለውዋሕ,Mulawwaa,Traditional muffin,False
1541,ሙ,60,ሙሉ,ሙልሉእቤ,guutumaa gutuuttii,all in all,False
1542,ሙ,60,ሙሉ,መገጎበር,"gorra,uu, galuu",slaughtering,False
1543,ሙ,60,ሙሉ,ጎበና,Goobanaa,full moan,False
1544,ሙ,60,ሙሉ,ሙልሉእ,gutaamaa (gutuu),plain,False
1545,ሙ,60,ሙስሊም,ሙስሊም,Muslim,Muslim,False
1546,ሙ,60,ሙስና,ጢንጣን,keessa,plant disease,False
1547,ሙ,60,ሙስና,ጢንጣን,wukaanyaatu,,False
1548,ሙ,60,ሙሽሪት,አሩዚት,Aruuztittii/,Bride,False
1549,ሙ,60,ሙሽሪት,አሩዚት,Musirroo,,False
1550,ሙ,60,ሙሽራ,አሩዝ,Aruuzticha,Bride groom,False
1551,ሙ,60,ሙቀት,ሙቅና,oowwa,resin,False
1552,ሙ,60,ሙቀጫ,ሞቀጭ,Mooyyee,Mortar,False
1553,ሙ,60,ሙታንታ/,ሙታንታ,Butaantii,Underwear,False
1554,ሙ,60,ሙከራ,ጊብታን,yaalii,test,False
1555,ሙ,60,ሙክከ,ሙሉሉቅባያ,Tortore,ocean,False
1556,ሙ,60,ሙዚቃ,መዚካ,Muuziqaa,Music,False
1557,ሙ,60,ሙዚየም,ሙዚየም,Muuziyamii,Museum,False
1558,ሙ,60,ሙዝ(ስ),ሙዝ,Muuza,Bannana,False
1559,ሙ,60,ሙያ,ጠለስ,"Ogummaa,",Ethics,False
1560,ሙ,60,ሙያ,ጠለስ,Naamusaa,,False
1561,ሙ,60,ሙያ,ሜሻ,ogummaa,profession,False
1562,ሙ,60,ሙያ,ሜሻ,Ogummaa,Proffesion,False
1563,ሙ,60,ሙያየሌላት,ዚፍቲ,Boosattii,unskilled Woman,False
1564,ሚ,61,መዳ,ቁሩብ,Siilchoo,Slice / stub,False
1565,ሚ,61,ሙዳይ,ሙዳይ,Mudaaya,Winnowing,False
1566,ሚ,61,ሙግት,ሙገግጊት,yo'ii (falma),be at odds,False
1567,ሚ,61,ሙግት,ሙገግጊት,,(disagreement),False
1568,ሚ,61,ሙጫ,ሙቃድ,maxxoo,"glue, paste",False
1569,ሚ,61,ሙፍቲ/,ሙፍቲ,muftii,ieader of islamic,False
1570,ሚ,61,መሪ,ሙፍቲ,,religion,False
1571,ሚ,61,ሚሊሻ,ሚሊሻ,Milishaa,Militia,False
1572,ሚ,61,ሚሊኒየም,ኩማማ,barkumee,millennium,False
1573,ሚ,61,ሜሊኒየም/ቪአመት/,ኩማማ,Bar_kumee,Millennium,False
1574,ሚ,61,ሚሊዮን,ሚሊዮን,Miliyoona,Million,False
1575,ሚ,61,ሚስማር,መስባር,Mismaara,Nail,False
1576,ሚ,61,ሚስት,ጋርአይ,Jaartii/haadha,lady,False
1577,ሚ,61,ሚስት,ጋርአይ,manaa,,False
1578,ሚ,61,ሚስት,ሚሽቲ,Jaartii/niitii,Wife,False
1579,ሚ,61,ሚስትአገባ,ነሰኣ,Fuudhe/bultii ijaare,Married,False
1580,ሚ,61,ሚስጥር,ሲርሪ,iccitii,secret,False
1581,ሚ,61,ሚስጥር,ሲርሪ,Iccitii,Secret,False
1582,ሚ,61,ሚኒስቴር,ዊዛራ,Ministera,Ministry,False
1583,ሚ,61,ሚና,ደውሪ,Gahee,Role,False
1584,ሚ,61,ሚና,ሲጃ,shoora,role,False
1585,ሚ,61,ሚከሰር,ሚከሰር,gaashartuu,of what,False
1586,ሚ,61,ሜክከርብ,ሚከርብ,maaykiroobii,mixer,False
1587,ሚ,61,ሚዛን,ሚዛን,Mizaana,"Balance,scale",False
1588,ሚ,61,ሚያዚያ,ሚያዚያ,Caamsa,april,False
1589,ሚ,61,ሚዲያ,ሚዲያ,miidiyaa,media,False
1590,ሚ,61,ሚዳቋ,ገደሙ,Kuruphoo,"bush duiker,gazella",False
1591,ሚ,61,ሚዶ,ሚዱ,Miiduu,Comb,False
1592,ሚ,61,ሚጥሚጣ,በርበሪ,Barbaree,Pimento chillies,False
1593,ማ,62,ማሀተም,ቻብባአቫ,Sumuda godhe,Stamped,False
1594,ማ,62,ማህሌት/መንፈሳዊ,መንዙማ,manzumaa,Religious song,False
1595,ማ,62,ማሀበረሰብ,ጃርሐዋዝ,Ummata ollaa,community,False
1596,ማ,62,ማህበር,፻ማኣ,Waldaya,Association,False
1597,ማ,62,ማሀበር,አፎቻ,waldaa / afoochaa,association /,False
1598,ማ,62,ማሀበር,አፎቻ,,communal self help,False
1599,ማ,62,,,,organization,False
1600,ማ,62,ማሀበር,፻ምእያ,waldaya,association,False
1601,ማ,62,ማሀተም,ቻብባ,chaappaa,stamp,False
1602,ማ,62,ማሀተም,ጣቢእ,Sumuda,Stamp,False
1603,ማ,62,ማህተም,ጣቢእኣሻ,Sumuda godhe,Stamp,False
1604,ማ,62,ማህደር,መለፍ,faayila,file,False
1605,ማ,62,ማህፀን,ወልዲጋር,Gadaameessa,Uterus,False
1606,ማ,62,ማለ,ተረኣ,kakate,sweared,False
1607,ማ,62,ማለቂያ,ሒልላጅ,Dhuma/maayyii/,"End,last",False
1608,ማ,62,ማለቂያ,ሒልላጅ,xumura,,False
1609,ማ,62,ማለቃቀስ,መብካ,Booyuu,Cry,False
1610,ማ,62,ማለቅ,መትሔለድ,dhumuu/xumure,to end,False
1611,ማ,62,ማለቅለቅ,መልቃለቅ,"lolla,uu",rinse,False
1612,ማ,62,ማለብ,መሕለብ,IImu,milking,False
1613,ማ,62,ማለት,ባይቲ,Jechuun,To say be,False
1614,ማ,62,ማለዘቢያ,መሌዘብቲ,Laffachiifttu,used to,False
1615,ማ,62,ማለዘቢያ,መሌዘብቲ,,"soften/tool,method",False
1616,ማ,62,ማለዳ,ሱብሒ,Suubii,early morning,False
1617,ማ,62,ማለዳ,ሱብሒ,/ganama/obboroo,,False
1618,ማ,62,ማለፍ,ሑሉፍ,Dabruu/darbuu,Pass,False
1619,ማ,62,ማላመጫ,መቅላመጥቲ,Alanfachiiftuu,mastication,False
1620,ማ,62,ማላገጥ,መቄነጥ,Qishna godhu,to Joke/on somebody,False
1621,ማ,62,ማልማት,መኔራ,Misoomsu,to develop,False
1622,ማ,63,ማልፊያ,መኤሸንቲ,Darartuu,cause to be fatigued,False
1623,ማ,63,ማመላለስ,መትጊራገብ,daddeebisuu,take back and forth,False
1624,ማ,63,ማመልከቻ,አረዱሓል,iyyata,application,False
1625,ማ,63,ማመልከቻ,አርዱሓል,Iyyannaa,Application,False
1626,ማ,63,ማመም,ማሕጠብ,Dhiquu,"Wash,clean",False
1627,ማ,63,ማመሳከር,መትካባ,wal cinaa qabuu,giving birth / to be free,False
1628,ማ,63,ማመሳከር,መትካባ,,from / to be detached,False
1629,ማ,63,ማመስ,መጋለብ,,off,False
1630,ማ,63,ማመስ,መጋለብ,Agaalabu,to roast,False
1631,ማ,63,ማመቻቸት,መትሚቻቻ,Mijjeessuu,"Confertable,expedient",False
1632,ማ,63,ማመን,መመን,amanuu,believing,False
1633,ማ,63,ማመንታት,ወስዋስ,Waswaasuu,Hesitate,False
1634,ማ,63,ማመንዝክ,ማየን,irra deddebiin,but/then,False
1635,ማ,63,ማመንዝክ,ማየን,bulleessuu,,False
1636,ማ,63,ማመንጨት,መነብ,maddisiisuuburqisii,generating,False
1637,ማ,63,ማመንጨት,መነብ,suu,,False
1638,ማ,63,ማመዘን,መራሕጅ,Yakkachuu/conqolu,Tilt,False
1639,ማ,63,ማመዘን,መራሕጅ,u,,False
1640,ማ,63,ማመዛዘን,መትሚዛዘን,Wal Madaalchisuu,Compare,False
1641,ማ,63,ማመሽ,ማማ,mucaalmuciiyoo,custumers,False
1642,ማ,63,ማመሽ,ማማ,(mucoollee),,False
1643,ማ,63,ማማ,ኢላላ,haraatii,tower,False
1644,ማ,63,ማማ,ቀጥ,Fiinxa,Tower,False
1645,ማ,63,ማማረጥ,መትማለሕ,Keessaa filachuu,"Alternate,suggest",False
1646,ማ,63,ማማር,መቆመስ,Barreedduu,beauty,False
1647,ማ,63,ማማታታት,መትሚሓሐጥ,waliin dhawuu,"cheat, swindle",False
1648,ማ,63,ማማት,መሔማ,Hamachuu,"Gossip,backbite",False
1649,ማ,63,ማምለክ,ማእበድ,gabbaruu,customer,False
1650,ማ,63,ማምለጫ,መምለጥቲ,Jalaabahuu,Escaping,False
1651,ማ,63,ማምረት,መምረት,Omishuu,to produce,False
1652,ማ,63,ማምረቻ,መኮኦመሽሸቲ,Oomishuu,produtintool,False
1653,ማ,63,ማምታታት,መትማሐጥ,burjaajeessuu,Fraud,False
1654,ማ,63,ማምታቻ,መብታተርቲ,kan Itti soban,confusion,False
1655,ማ,63,ማሞገስ,መፋለስ,Faarsuu,"Appriciate,praise",False
1656,ማ,64,ማሟላት,መትማለእ,Guutu/ Guutamuu,Fulfill,False
1657,ማ,64,ማሟያ,መትማለእቲ,Bakka buusa,filfillment,False
1658,ማ,64,ማሟጠጥ,መርቃቀስ,Duuguguu,to finish completely,False
1659,ማ,64,ማሟጠጥ,መዝራገገ,Raajessuu,exaggerate,False
1660,ማ,64,ማሰማመር,መትቁማመስ,babbarechisuu,decorating,False
1661,ማ,64,ማሰማት,መስሴመእ,Dhageessissuu,to make others listen,False
1662,ማ,64,ማሰሪያ,ማጋጅ,kan waa ittihidhan,clamp,False
1663,ማ,64,ማሰሪያ,መሰርቲ,waan itti Hidhan,clamp,False
1664,ማ,64,ማሰራጨት,መትሲራጫ,"tamsaasuu, arihuu",spreading,False
1665,ማ,64,ማሰር,ለሙና,Hidhuu,tieing,False
1666,ማ,64,ማሰር,መሰርት,Hidhuu,to enprison,False
1667,ማ,64,ማሰር,መገድ,Hidhuu,"Tie,imprison",False
1668,ማ,64,ማሰብ,መሔሰብ,Yaaduu,Intention,False
1669,ማ,64,ማሰነ,ለፈአ,dhama'ee,tiered of work,False
1670,ማ,64,ማሰናዳት,መስናጃ,Qopheeysuu,Prepare,False
1671,ማ,64,ማሰደብ,መስሴደብ,Arrabsiisuu,to make others be,False
1672,ማ,64,ማሰደብ,መስሴደብ,,insulted,False
1673,ማ,64,ማሰገድ,መስሴገድ,salaachisu,pray mak others pray,False
1674,ማ,64,ማሰጠት,መስሴጣ,Kennisiisuu,to make them given,False
1675,ማ,64,ማሰፋት,መስሴፈፋ,Hodhisiisuu,to widen,False
1676,ማ,64,ማሰፋት,መስሴፋ,Hodhisiisuu,Sewing,False
1677,ማ,64,ማሳለፍ,ሑጡሉፍሞቫ,Dabarsuu,"Circulate,conduct",False
1678,ማ,64,ማሳመር,መትቆመሰ,Bareechuu,decorate,False
1679,ማ,64,ማሳመን,መትቴመን,Amansiisu,to convince,False
1680,ማ,64,ማሳበር,መትቴሰር,Hiisisuu,to make sth,False
1681,ማ,64,ማሳበር,መትቴሰር,,locked/prisoned,False
1682,ማ,64,ማሳሳቻ,መኽለጥቲ,Dogongorsiisaa,misleading,False
1683,ማ,64,ማሳሸት,መትሔቫ,shushukkuumsisuu,to make rubbed,False
1684,ማ,64,ማሳቀፍ,መትሔፈቅ,Hammchiisuu,to make held/to hatch,False
1685,ማ,64,ማሳቅ,መሴሐቅ,kolfisiisuu/kofalchii,to lough,False
1686,ማ,64,ማሳቅ,መሴሐቅ,suu,,False
1687,ማ,64,ማሳበቂያ,መሸቫነንቲ,wal afaan,means of friction,False
1688,ማ,64,ማሳበቂያ,መሸቫነንቲ,Fidchiiftuu,,False
1689,ማ,65,ማሳበቅ,መሸቫነን,walafaan fidu'u,to make friction b/n,False
1690,ማ,65,ማሳበቅ,መሸቫነን,,two persons,False
1691,ማ,65,ማሳነስ,መቴነስ,Xiqqeessuu,Diminish,False
1692,ማ,65,ማሳነቅ,መትሔነቅ,Huusisuu,to make suffocate,False
1693,ማ,65,ማሳነቅ,መትሔነቅ,,/holding neek,False
1694,ማ,65,ማሳከክ,መትሔከክ,Hooqqachiisuu,to feel itching,False
1695,ማ,65,ማሳኪያ,መዩሰርቲ,Waan milkeessaniin,means of success,False
1696,ማ,65,ማሳካት,መዩሰር,Milkeessuu,Success,False
1697,ማ,65,ማሳወቅ,መትቴወቅ,beeksisuu,informing,False
1698,ማ,65,ማሳያ,መዋቆጠልቲ,Agarsiisa,"Display, monitor",False
1699,ማ,65,ማሳደር,መትሔደር,Bulchuu,to allow sb spend night,False
1700,ማ,65,ማሳደግ,መሌቃ,Guddisuu,to develop,False
1701,ማ,65,ማሳጠር,መትሔጠር,Gabaabsuu,to shorten,False
1702,ማ,65,ማሳፈስ,መትሔፈስ,walitti guursise,to collect,False
1703,ማ,65,ማሳፈር,መፍጠቅ,Qaanyeyuu,ashamed,False
1704,ማ,65,ማሳፈር፤,መትቃናኛ,xiqqeessuu/,Humilate,False
1705,ማ,65,ማሳፈር፤,መትቃናኛ,qaaneessuu,,False
1706,ማ,65,ማሴር,መሸረር,sadoo saduu,conspire,False
1707,ማ,65,ማስለመድ,መትሌመድ,Barsiisuu,Teach,False
1708,ማ,65,ማስለቀቅ,መትጌፈር,gad dhiisisuu,releasing,False
1709,ማ,65,ማስመለጥ,መትሜለጥ,Harka bahu,to help escape,False
1710,ማ,65,ማስመሰል,መትሜሰል,fakkeessuu,pretending,False
1711,ማ,65,ማስመስከር,መስሴበት,Raggaasifame,to witness,False
1712,ማ,65,ማስመረጥ,መትሜለሕ,filachisuu,to elect,False
1713,ማ,65,ማስመረጥ,መትሜለሕ,,to let elect,False
1714,ማ,65,ማስመሪያ,ሙስጣራ,Sarartuu,best,False
1715,ማ,65,ማስመር,መስጣራ,Sararuu,under lineing,False
1716,ማ,65,ማስመርቀን,መትሜቀሕ,Mirqaansiisu,to stimulate,False
1717,ማ,65,ማስመሸት,መትሜሸ,Galagaaleyfata,to force waste the day,False
1718,ማ,65,ማስመታት,መትሜሐጥ,Dhooysisuu,hit / to make lited,False
1719,ማ,65,ማስመዘን,መትሬዘን,Ulfachuu,to make to be,False
1720,ማ,65,ማስመዘን,መትሬዘን,,measured/weigh,False
1721,ማ,65,ማስመደብ,መትሬመድ,Remadchiisuu,to make assigned,False
1722,ማ,65,ማስረሳት,መትሬሰእ,Irraan fachiiuu,to make forgotten,False
1723,ማ,66,ማስረሻ,መርሳእቲ,irraanfachiiftuu,to make forget,False
1724,ማ,66,ማስረከብ,መቅበድ,"harkaan ga,uu",deliver /hand over/,False
1725,ማ,66,ማስረዳት,መርደእ,Hubachiisuu,enlighten,False
1726,ማ,66,ማስረጃ,ሑጅጃ,Ragaa,Evidence,False
1727,ማ,66,ማስረገጥ,መትሬገጥ,Dhiichisuu,Validation,False
1728,ማ,66,ማስረፈድ,መትሬፊፈድ,Orraafachiisu,to cause sb to be late,False
1729,ማ,66,ማስሪያ,ጩሉቅቲ,kewwata hojii,topic sentence,False
1730,ማ,66,ማስራስ,መትሬሐስ,Jiisisuu,to make wet,False
1731,ማ,66,ማስሪብ,መትሬሐብ,Beelchisuu,to cause hunger on sb,False
